Scenario,Class,SubClass,Resource,Model,FIPS Code,Price Offered,Production,Production Unit
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28111,48,123.8,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28115,48,188.5,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28115,48,197.8,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28115,48,219.9,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28117,48,89.8,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28117,48,94.2,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28117,48,104.8,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28119,48,1848.7,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28119,48,1939.7,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28119,48,2156.8,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28121,48,108.4,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28121,48,113.7,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28121,48,126.4,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28123,48,22.9,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28123,48,24.1,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28123,48,26.8,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28125,48,790.8,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28125,48,829.7,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28125,48,922.6,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28129,48,26.8,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28129,48,28.1,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28129,48,31.2,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28131,48,73.5,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28131,48,77.1,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28131,48,85.7,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28133,48,506,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28133,48,530.9,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28133,48,590.4,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28135,48,1926.6,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28135,48,2021.5,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28135,48,2247.8,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28137,48,253.1,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28137,48,265.6,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28137,48,295.3,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28139,48,134.8,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28139,48,141.4,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28139,48,157.2,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28141,48,209.5,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28141,48,219.8,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28141,48,244.4,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28143,48,2531.6,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28143,48,2656.3,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28143,48,2953.6,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28145,48,83.3,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28145,48,87.4,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28145,48,97.2,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28149,48,70.6,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28149,48,74,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28149,48,82.3,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28151,48,406.4,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28151,48,426.4,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28151,48,474.1,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28153,48,36.2,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28153,48,38,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28153,48,42.2,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28155,48,376.9,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28155,48,395.4,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28155,48,439.7,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28159,48,20,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28159,48,21,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28159,48,23.3,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28161,48,236.9,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28161,48,248.6,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28161,48,276.4,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28163,48,1929.5,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28163,48,2024.6,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28163,48,2251.2,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29023,48,465.7,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29023,48,113.8,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29023,48,77.4,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29069,48,17675.1,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29069,48,4317.2,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29069,48,2936.7,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29133,48,373.1,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29133,48,91.1,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29133,48,62,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29143,48,13611.9,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29143,48,3324.7,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29143,48,2261.6,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29155,48,4967.8,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29155,48,1213.4,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29155,48,825.4,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29201,48,1815.9,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29201,48,443.5,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29201,48,301.7,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29207,48,12401.6,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29207,48,3029.1,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29207,48,2060.5,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29223,48,12.3,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29223,48,12.9,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29223,48,14.4,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35005,48,225.5,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35005,48,55.1,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35005,48,37.5,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35009,48,1063.6,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35009,48,259.8,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35009,48,176.7,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35013,48,2439.8,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35013,48,595.9,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35013,48,405.4,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35015,48,757.6,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35015,48,185.1,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35015,48,125.9,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35021,48,53.1,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35021,48,13,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35021,48,8.8,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35023,48,52,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35023,48,54.6,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35023,48,60.7,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35025,48,2754.3,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35025,48,672.7,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35025,48,457.6,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35029,48,862.7,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35029,48,905.2,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35029,48,1006.5,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35035,48,27.7,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35035,48,6.8,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35035,48,4.6,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35037,48,351.2,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35037,48,85.8,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35037,48,58.4,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35041,48,952.1,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35041,48,232.6,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35041,48,158.2,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35051,48,54.9,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35051,48,57.6,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35051,48,64.1,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35053,48,9.8,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35053,48,10.3,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,35053,48,11.5,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37001,48,28.4,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37001,48,29.8,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37001,48,33.2,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37007,48,180.6,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37007,48,189.5,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37007,48,210.7,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37013,48,667.1,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37013,48,700,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37013,48,778.4,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37015,48,1992.9,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37015,48,2091,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37015,48,2325.1,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37017,48,436.8,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37017,48,458.3,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37017,48,509.6,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37019,48,9.2,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37019,48,9.7,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37019,48,10.7,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37025,48,32.9,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37025,48,34.5,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37025,48,38.3,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37029,48,18.7,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37029,48,19.6,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37029,48,21.8,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37031,48,25.9,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37031,48,27.2,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37031,48,30.2,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37041,48,781,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37041,48,819.5,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37041,48,911.2,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37047,48,206.6,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37047,48,216.7,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37047,48,241,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37049,48,345.5,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37049,48,362.5,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37049,48,403.1,dt
mature-market high,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37051,48,301.5,dt
